Subject_number,participant,OS,frameRate,trialNumber,Pair_type,Pass,Image_num,Patch_1_loc,Patch_2_loc,Patch_1_info,Patch_2_info,Patch_1_name,Patch_2_name,similarity,response_time
10,404477,Win32,60.91617934,40,1,1,131,5,5,1,2211,present_patch/cong_131_3_a.jpg,absent_patch/patch0002211.jpg,4,1.3495
10,404477,Win32,60.91617934,41,0,1,131,5,5,1947,2247,absent_patch/patch0001947.jpg,absent_patch/patch0002247.jpg,3,0.9163
10,404477,Win32,60.91617934,42,0,1,131,5,5,1947,2151,absent_patch/patch0001947.jpg,absent_patch/patch0002151.jpg,3,0.9826
10,404477,Win32,60.91617934,43,0,1,131,5,5,2283,2247,absent_patch/patch0002283.jpg,absent_patch/patch0002247.jpg,4,1.2825
10,404477,Win32,60.91617934,44,0,1,131,5,5,2043,1995,absent_patch/patch0002043.jpg,absent_patch/patch0001995.jpg,6,2.1866
10,404477,Win32,60.91617934,45,0,1,131,5,5,1947,2079,absent_patch/patch0001947.jpg,absent_patch/patch0002079.jpg,3,1.4354
10,404477,Win32,60.91617934,46,0,1,131,5,5,2043,1947,absent_patch/patch0002043.jpg,absent_patch/patch0001947.jpg,3,0.9322
10,404477,Win32,60.91617934,47,0,1,131,5,5,2271,1995,absent_patch/patch0002271.jpg,absent_patch/patch0001995.jpg,3,1.0852
10,404477,Win32,60.91617934,48,0,1,131,5,5,1995,2211,absent_patch/patch0001995.jpg,absent_patch/patch0002211.jpg,7,0.8541
10,404477,Win32,60.91617934,49,0,1,131,5,5,2283,2271,absent_patch/patch0002283.jpg,absent_patch/patch0002271.jpg,7,1.8992
10,404477,Win32,60.91617934,50,0,1,131,5,5,2043,2163,absent_patch/patch0002043.jpg,absent_patch/patch0002163.jpg,6,1.3658
10,404477,Win32,60.91617934,51,0,1,131,5,5,2283,2175,absent_patch/patch0002283.jpg,absent_patch/patch0002175.jpg,7,0.7164
10,404477,Win32,60.91617934,52,0,1,131,5,5,2043,2271,absent_patch/patch0002043.jpg,absent_patch/patch0002271.jpg,7,0.7654
10,404477,Win32,60.91617934,53,0,1,131,5,5,2223,2367,absent_patch/patch0002223.jpg,absent_patch/patch0002367.jpg,7,0.7994
10,404477,Win32,60.91617934,54,0,1,131,5,5,2043,2283,absent_patch/patch0002043.jpg,absent_patch/patch0002283.jpg,7,0.6686
10,404477,Win32,60.91617934,55,0,1,131,5,5,2283,2079,absent_patch/patch0002283.jpg,absent_patch/patch0002079.jpg,3,1.5199
10,404477,Win32,60.91617934,56,0,1,131,5,5,2043,2367,absent_patch/patch0002043.jpg,absent_patch/patch0002367.jpg,7,0.9347
10,404477,Win32,60.91617934,57,0,1,131,5,5,2163,2151,absent_patch/patch0002163.jpg,absent_patch/patch0002151.jpg,4,0.9672
10,404477,Win32,60.91617934,58,0,1,131,5,5,1947,2163,absent_patch/patch0001947.jpg,absent_patch/patch0002163.jpg,5,0.918
10,404477,Win32,60.91617934,59,0,1,131,5,5,2283,2163,absent_patch/patch0002283.jpg,absent_patch/patch0002163.jpg,4,1.266
10,404477,Win32,60.91617934,60,0,1,131,5,5,2151,2151,absent_patch/patch0002151.jpg,absent_patch/patch0002151.jpg,0,1.0754
10,404477,Win32,60.91617934,61,0,1,131,5,5,2163,2247,absent_patch/patch0002163.jpg,absent_patch/patch0002247.jpg,6,1.2701
10,404477,Win32,60.91617934,62,0,1,131,5,5,2223,2031,absent_patch/patch0002223.jpg,absent_patch/patch0002031.jpg,4,1.6051
10,404477,Win32,60.91617934,63,0,1,131,5,5,2211,2079,absent_patch/patch0002211.jpg,absent_patch/patch0002079.jpg,3,1.2848
10,404477,Win32,60.91617934,64,0,1,131,5,5,2247,2211,absent_patch/patch0002247.jpg,absent_patch/patch0002211.jpg,6,1.0492
10,404477,Win32,60.91617934,65,0,1,131,5,5,2079,2247,absent_patch/patch0002079.jpg,absent_patch/patch0002247.jpg,6,1.182
10,404477,Win32,60.91617934,66,1,1,131,5,5,2151,1,absent_patch/patch0002151.jpg,present_patch/cong_131_3_a.jpg,7,0.7829
10,404477,Win32,60.91617934,67,0,1,131,5,5,2247,2367,absent_patch/patch0002247.jpg,absent_patch/patch0002367.jpg,0,1.382
10,404477,Win32,60.91617934,68,0,1,131,5,5,2211,2163,absent_patch/patch0002211.jpg,absent_patch/patch0002163.jpg,6,1.1039
10,404477,Win32,60.91617934,69,0,1,131,5,5,2031,2367,absent_patch/patch0002031.jpg,absent_patch/patch0002367.jpg,6,0.9184
10,404477,Win32,60.91617934,70,0,1,131,5,5,2223,2223,absent_patch/patch0002223.jpg,absent_patch/patch0002223.jpg,0,0.8507
10,404477,Win32,60.91617934,71,0,1,131,5,5,2223,2271,absent_patch/patch0002223.jpg,absent_patch/patch0002271.jpg,6,0.8829
10,404477,Win32,60.91617934,72,0,1,131,5,5,2271,2271,absent_patch/patch0002271.jpg,absent_patch/patch0002271.jpg,0,0.8993
10,404477,Win32,60.91617934,73,0,1,131,5,5,2223,1947,absent_patch/patch0002223.jpg,absent_patch/patch0001947.jpg,5,1.5635
10,404477,Win32,60.91617934,74,0,1,131,5,5,1947,2271,absent_patch/patch0001947.jpg,absent_patch/patch0002271.jpg,2,1.2697
10,404477,Win32,60.91617934,75,0,1,131,5,5,2031,2031,absent_patch/patch0002031.jpg,absent_patch/patch0002031.jpg,0,1.1016
10,404477,Win32,60.91617934,76,0,1,131,5,5,2367,2151,absent_patch/patch0002367.jpg,absent_patch/patch0002151.jpg,4,1.4352
10,404477,Win32,60.91617934,77,0,1,131,5,5,1947,2283,absent_patch/patch0001947.jpg,absent_patch/patch0002283.jpg,4,0.9825
10,404477,Win32,60.91617934,78,1,1,131,5,5,1,1,present_patch/cong_131_3_a.jpg,present_patch/cong_131_3_a.jpg,0,0.7656
10,404477,Win32,60.91617934,79,1,1,131,5,5,2031,1,absent_patch/patch0002031.jpg,present_patch/cong_131_3_a.jpg,5,1.5342
10,404477,Win32,60.91617934,80,0,1,131,5,5,1995,1947,absent_patch/patch0001995.jpg,absent_patch/patch0001947.jpg,3,1.4714
10,404477,Win32,60.91617934,81,0,1,131,5,5,2367,2175,absent_patch/patch0002367.jpg,absent_patch/patch0002175.jpg,7,0.9506
10,404477,Win32,60.91617934,82,1,1,131,5,5,2223,1,absent_patch/patch0002223.jpg,present_patch/cong_131_3_a.jpg,3,2.2657
10,404477,Win32,60.91617934,83,0,1,131,5,5,2175,2223,absent_patch/patch0002175.jpg,absent_patch/patch0002223.jpg,2,1.7329
10,404477,Win32,60.91617934,84,1,1,131,5,5,2271,1,absent_patch/patch0002271.jpg,present_patch/cong_131_3_a.jpg,5,1.8834
10,404477,Win32,60.91617934,85,0,1,131,5,5,1995,2367,absent_patch/patch0001995.jpg,absent_patch/patch0002367.jpg,7,1.0018
10,404477,Win32,60.91617934,86,0,1,131,5,5,2151,2031,absent_patch/patch0002151.jpg,absent_patch/patch0002031.jpg,5,1.3336
10,404477,Win32,60.91617934,87,0,1,131,5,5,2079,2079,absent_patch/patch0002079.jpg,absent_patch/patch0002079.jpg,0,0.9499
10,404477,Win32,60.91617934,88,0,1,131,5,5,2079,1995,absent_patch/patch0002079.jpg,absent_patch/patch0001995.jpg,4,1.7823
10,404477,Win32,60.91617934,89,0,1,131,5,5,2079,2271,absent_patch/patch0002079.jpg,absent_patch/patch0002271.jpg,5,1.2686
10,404477,Win32,60.91617934,90,0,1,131,5,5,1995,1995,absent_patch/patch0001995.jpg,absent_patch/patch0001995.jpg,0,0.9357
10,404477,Win32,60.91617934,91,0,1,131,5,5,1995,2247,absent_patch/patch0001995.jpg,absent_patch/patch0002247.jpg,7,0.7996
10,404477,Win32,60.91617934,92,0,1,131,5,5,2043,2247,absent_patch/patch0002043.jpg,absent_patch/patch0002247.jpg,6,1.2372
10,404477,Win32,60.91617934,93,0,1,131,5,5,2175,2079,absent_patch/patch0002175.jpg,absent_patch/patch0002079.jpg,7,0.9181
10,404477,Win32,60.91617934,94,0,1,131,5,5,2031,1995,absent_patch/patch0002031.jpg,absent_patch/patch0001995.jpg,6,1.3348
10,404477,Win32,60.91617934,95,0,1,131,5,5,2283,1995,absent_patch/patch0002283.jpg,absent_patch/patch0001995.jpg,5,0.936
10,404477,Win32,60.91617934,96,0,1,131,5,5,2283,2151,absent_patch/patch0002283.jpg,absent_patch/patch0002151.jpg,4,1.0355
10,404477,Win32,60.91617934,97,0,1,131,5,5,1995,2151,absent_patch/patch0001995.jpg,absent_patch/patch0002151.jpg,6,0.8998
10,404477,Win32,60.91617934,98,0,1,131,5,5,2175,2175,absent_patch/patch0002175.jpg,absent_patch/patch0002175.jpg,0,0.8373
10,404477,Win32,60.91617934,99,0,1,131,5,5,2151,2079,absent_patch/patch0002151.jpg,absent_patch/patch0002079.jpg,6,0.9376
10,404477,Win32,60.91617934,100,0,1,131,5,5,1947,2031,absent_patch/patch0001947.jpg,absent_patch/patch0002031.jpg,6,0.9373
10,404477,Win32,60.91617934,101,0,1,131,5,5,2175,2271,absent_patch/patch0002175.jpg,absent_patch/patch0002271.jpg,7,1.4824
10,404477,Win32,60.91617934,102,0,1,131,5,5,1947,1947,absent_patch/patch0001947.jpg,absent_patch/patch0001947.jpg,0,1.0705
10,404477,Win32,60.91617934,103,0,1,131,5,5,2151,2271,absent_patch/patch0002151.jpg,absent_patch/patch0002271.jpg,5,2.1643
10,404477,Win32,60.91617934,104,0,1,131,5,5,2367,2367,absent_patch/patch0002367.jpg,absent_patch/patch0002367.jpg,0,0.9824
10,404477,Win32,60.91617934,105,0,1,131,5,5,2211,1947,absent_patch/patch0002211.jpg,absent_patch/patch0001947.jpg,4,1.7155
10,404477,Win32,60.91617934,106,0,1,131,5,5,2043,2223,absent_patch/patch0002043.jpg,absent_patch/patch0002223.jpg,6,0.9501
10,404477,Win32,60.91617934,107,0,1,131,5,5,2163,2163,absent_patch/patch0002163.jpg,absent_patch/patch0002163.jpg,0,0.8991
10,404477,Win32,60.91617934,108,0,1,131,5,5,2031,2163,absent_patch/patch0002031.jpg,absent_patch/patch0002163.jpg,5,1.4844
10,404477,Win32,60.91617934,109,0,1,131,5,5,2247,2151,absent_patch/patch0002247.jpg,absent_patch/patch0002151.jpg,6,1.1172
10,404477,Win32,60.91617934,110,1,1,131,5,5,1,2079,present_patch/cong_131_3_a.jpg,absent_patch/patch0002079.jpg,7,0.8215
10,404477,Win32,60.91617934,111,0,1,131,5,5,2043,2175,absent_patch/patch0002043.jpg,absent_patch/patch0002175.jpg,7,0.8384
10,404477,Win32,60.91617934,112,0,1,131,5,5,2031,2079,absent_patch/patch0002031.jpg,absent_patch/patch0002079.jpg,6,1.1014
10,404477,Win32,60.91617934,113,1,1,131,5,5,2367,1,absent_patch/patch0002367.jpg,present_patch/cong_131_3_a.jpg,7,0.7188
10,404477,Win32,60.91617934,114,0,1,131,5,5,2283,2283,absent_patch/patch0002283.jpg,absent_patch/patch0002283.jpg,0,0.8037
10,404477,Win32,60.91617934,115,0,1,131,5,5,2043,2043,absent_patch/patch0002043.jpg,absent_patch/patch0002043.jpg,0,0.8019
10,404477,Win32,60.91617934,116,1,1,131,5,5,1,1947,present_patch/cong_131_3_a.jpg,absent_patch/patch0001947.jpg,5,1.7318
10,404477,Win32,60.91617934,117,0,1,131,5,5,2367,2271,absent_patch/patch0002367.jpg,absent_patch/patch0002271.jpg,7,0.8355
10,404477,Win32,60.91617934,118,1,1,131,5,5,1,1995,present_patch/cong_131_3_a.jpg,absent_patch/patch0001995.jpg,7,0.8203
10,404477,Win32,60.91617934,119,0,1,131,5,5,2367,2283,absent_patch/patch0002367.jpg,absent_patch/patch0002283.jpg,2,1.6489
10,404477,Win32,60.91617934,120,0,1,131,5,5,2211,2031,absent_patch/patch0002211.jpg,absent_patch/patch0002031.jpg,5,1.0322
10,404477,Win32,60.91617934,121,0,2,131,5,5,2271,2247,absent_patch/patch0002271.jpg,absent_patch/patch0002247.jpg,6,5.2953
10,404477,Win32,60.91617934,122,0,2,131,5,5,2043,2271,absent_patch/patch0002043.jpg,absent_patch/patch0002271.jpg,6,9.6563
10,404477,Win32,60.91617934,123,0,2,131,5,5,2283,1995,absent_patch/patch0002283.jpg,absent_patch/patch0001995.jpg,5,13.5112
10,404477,Win32,60.91617934,124,0,2,131,5,5,2043,1995,absent_patch/patch0002043.jpg,absent_patch/patch0001995.jpg,6,18.1485
10,404477,Win32,60.91617934,125,0,2,131,5,5,2211,1947,absent_patch/patch0002211.jpg,absent_patch/patch0001947.jpg,6,22.3735
10,404477,Win32,60.91617934,126,0,2,131,5,5,1947,2283,absent_patch/patch0001947.jpg,absent_patch/patch0002283.jpg,5,26.5632
10,404477,Win32,60.91617934,127,0,2,131,5,5,1995,1947,absent_patch/patch0001995.jpg,absent_patch/patch0001947.jpg,2,30.8986
10,404477,Win32,60.91617934,128,0,2,131,5,5,2151,2175,absent_patch/patch0002151.jpg,absent_patch/patch0002175.jpg,6,34.9207
10,404477,Win32,60.91617934,129,0,2,131,5,5,1947,2031,absent_patch/patch0001947.jpg,absent_patch/patch0002031.jpg,3,39.4752
10,404477,Win32,60.91617934,130,0,2,131,5,5,2367,2211,absent_patch/patch0002367.jpg,absent_patch/patch0002211.jpg,4,45.228
10,404477,Win32,60.91617934,131,0,2,131,5,5,2223,2283,absent_patch/patch0002223.jpg,absent_patch/patch0002283.jpg,5,49.3383
10,404477,Win32,60.91617934,132,0,2,131,5,5,1995,2175,absent_patch/patch0001995.jpg,absent_patch/patch0002175.jpg,5,53.608
10,404477,Win32,60.91617934,133,1,2,131,5,5,2367,1,absent_patch/patch0002367.jpg,present_patch/cong_131_3_a.jpg,6,57.5688
10,404477,Win32,60.91617934,134,0,2,131,5,5,2283,2163,absent_patch/patch0002283.jpg,absent_patch/patch0002163.jpg,4,61.9128
10,404477,Win32,60.91617934,135,0,2,131,5,5,2031,1995,absent_patch/patch0002031.jpg,absent_patch/patch0001995.jpg,5,65.9864
10,404477,Win32,60.91617934,136,0,2,131,5,5,1947,2367,absent_patch/patch0001947.jpg,absent_patch/patch0002367.jpg,6,69.9207
10,404477,Win32,60.91617934,137,0,2,131,5,5,2163,2079,absent_patch/patch0002163.jpg,absent_patch/patch0002079.jpg,5,73.7945
10,404477,Win32,60.91617934,138,0,2,131,5,5,2031,2079,absent_patch/patch0002031.jpg,absent_patch/patch0002079.jpg,6,77.5955
10,404477,Win32,60.91617934,139,0,2,131,5,5,1995,2163,absent_patch/patch0001995.jpg,absent_patch/patch0002163.jpg,6,81.774
10,404477,Win32,60.91617934,140,0,2,131,5,5,2175,2175,absent_patch/patch0002175.jpg,absent_patch/patch0002175.jpg,0,85.6402
10,404477,Win32,60.91617934,141,0,2,131,5,5,2271,2271,absent_patch/patch0002271.jpg,absent_patch/patch0002271.jpg,0,89.6654
10,404477,Win32,60.91617934,142,0,2,131,5,5,2151,2031,absent_patch/patch0002151.jpg,absent_patch/patch0002031.jpg,6,94.4484
10,404477,Win32,60.91617934,143,0,2,131,5,5,1995,2367,absent_patch/patch0001995.jpg,absent_patch/patch0002367.jpg,2,98.4003
10,404477,Win32,60.91617934,144,0,2,131,5,5,1947,2151,absent_patch/patch0001947.jpg,absent_patch/patch0002151.jpg,3,102.3054
10,404477,Win32,60.91617934,145,0,2,131,5,5,1947,2163,absent_patch/patch0001947.jpg,absent_patch/patch0002163.jpg,6,106.8007
10,404477,Win32,60.91617934,146,0,2,131,5,5,2223,2031,absent_patch/patch0002223.jpg,absent_patch/patch0002031.jpg,6,111.0248
10,404477,Win32,60.91617934,147,0,2,131,5,5,2175,2271,absent_patch/patch0002175.jpg,absent_patch/patch0002271.jpg,7,115.2584
10,404477,Win32,60.91617934,148,0,2,131,5,5,2211,2211,absent_patch/patch0002211.jpg,absent_patch/patch0002211.jpg,0,119.1279
10,404477,Win32,60.91617934,149,0,2,131,5,5,2367,2283,absent_patch/patch0002367.jpg,absent_patch/patch0002283.jpg,2,123.2395
10,404477,Win32,60.91617934,150,0,2,131,5,5,2271,2163,absent_patch/patch0002271.jpg,absent_patch/patch0002163.jpg,5,127.6898
10,404477,Win32,60.91617934,151,1,2,131,5,5,1,2211,present_patch/cong_131_3_a.jpg,absent_patch/patch0002211.jpg,2,132.0516
10,404477,Win32,60.91617934,152,0,2,131,5,5,2031,2031,absent_patch/patch0002031.jpg,absent_patch/patch0002031.jpg,0,138.1
10,404477,Win32,60.91617934,153,0,2,131,5,5,2283,2175,absent_patch/patch0002283.jpg,absent_patch/patch0002175.jpg,2,142.9229
10,404477,Win32,60.91617934,154,1,2,131,5,5,2163,1,absent_patch/patch0002163.jpg,present_patch/cong_131_3_a.jpg,5,147.3179
10,404477,Win32,60.91617934,155,0,2,131,5,5,2367,2163,absent_patch/patch0002367.jpg,absent_patch/patch0002163.jpg,7,151.1653
10,404477,Win32,60.91617934,156,0,2,131,5,5,1995,2211,absent_patch/patch0001995.jpg,absent_patch/patch0002211.jpg,7,155.2092
10,404477,Win32,60.91617934,157,0,2,131,5,5,2151,2271,absent_patch/patch0002151.jpg,absent_patch/patch0002271.jpg,6,159.2335
10,404477,Win32,60.91617934,158,0,2,131,5,5,1995,2151,absent_patch/patch0001995.jpg,absent_patch/patch0002151.jpg,7,163.2502
10,404477,Win32,60.91617934,159,1,2,131,5,5,1,2247,present_patch/cong_131_3_a.jpg,absent_patch/patch0002247.jpg,3,167.4476
10,404477,Win32,60.91617934,160,0,2,131,5,5,2163,2151,absent_patch/patch0002163.jpg,absent_patch/patch0002151.jpg,5,171.8851
10,404477,Win32,60.91617934,161,0,2,131,5,5,2175,2079,absent_patch/patch0002175.jpg,absent_patch/patch0002079.jpg,7,176.5924
10,404477,Win32,60.91617934,162,0,2,131,5,5,2175,2031,absent_patch/patch0002175.jpg,absent_patch/patch0002031.jpg,7,180.6311
10,404477,Win32,60.91617934,163,0,2,131,5,5,2283,2271,absent_patch/patch0002283.jpg,absent_patch/patch0002271.jpg,5,184.749
10,404477,Win32,60.91617934,164,0,2,131,5,5,2043,2175,absent_patch/patch0002043.jpg,absent_patch/patch0002175.jpg,7,188.7573
10,404477,Win32,60.91617934,165,0,2,131,5,5,2151,2079,absent_patch/patch0002151.jpg,absent_patch/patch0002079.jpg,5,192.8632
10,404477,Win32,60.91617934,166,0,2,131,5,5,2175,2211,absent_patch/patch0002175.jpg,absent_patch/patch0002211.jpg,7,196.7815
10,404477,Win32,60.91617934,167,1,2,131,5,5,1,1,present_patch/cong_131_3_a.jpg,present_patch/cong_131_3_a.jpg,0,200.7937
10,404477,Win32,60.91617934,168,0,2,131,5,5,1947,2271,absent_patch/patch0001947.jpg,absent_patch/patch0002271.jpg,4,206.1074
10,404477,Win32,60.91617934,169,0,2,131,5,5,2283,2031,absent_patch/patch0002283.jpg,absent_patch/patch0002031.jpg,5,215.925
10,404477,Win32,60.91617934,170,0,2,131,5,5,2211,2283,absent_patch/patch0002211.jpg,absent_patch/patch0002283.jpg,4,219.8928
10,404477,Win32,60.91617934,171,0,2,131,5,5,2031,2247,absent_patch/patch0002031.jpg,absent_patch/patch0002247.jpg,3,223.7448
10,404477,Win32,60.91617934,172,1,2,131,5,5,2031,1,absent_patch/patch0002031.jpg,present_patch/cong_131_3_a.jpg,5,228.1166
10,404477,Win32,60.91617934,173,0,2,131,5,5,2283,2283,absent_patch/patch0002283.jpg,absent_patch/patch0002283.jpg,0,231.7539
10,404477,Win32,60.91617934,174,0,2,131,5,5,2367,2151,absent_patch/patch0002367.jpg,absent_patch/patch0002151.jpg,3,235.9695
10,404477,Win32,60.91617934,175,0,2,131,5,5,2271,2211,absent_patch/patch0002271.jpg,absent_patch/patch0002211.jpg,4,240.8144
10,404477,Win32,60.91617934,176,1,2,131,5,5,2223,1,absent_patch/patch0002223.jpg,present_patch/cong_131_3_a.jpg,2,245.8029
10,404477,Win32,60.91617934,177,0,2,131,5,5,2079,2271,absent_patch/patch0002079.jpg,absent_patch/patch0002271.jpg,3,249.8065
10,404477,Win32,60.91617934,178,0,2,131,5,5,1947,2247,absent_patch/patch0001947.jpg,absent_patch/patch0002247.jpg,4,254.612
10,404477,Win32,60.91617934,179,0,2,131,5,5,2283,2247,absent_patch/patch0002283.jpg,absent_patch/patch0002247.jpg,4,258.561
10,404477,Win32,60.91617934,180,0,2,131,5,5,2043,2151,absent_patch/patch0002043.jpg,absent_patch/patch0002151.jpg,3,262.3768
10,404477,Win32,60.91617934,181,0,2,131,5,5,2043,2043,absent_patch/patch0002043.jpg,absent_patch/patch0002043.jpg,0,266.1358
10,404477,Win32,60.91617934,182,0,2,131,5,5,2079,2079,absent_patch/patch0002079.jpg,absent_patch/patch0002079.jpg,0,269.7262
10,404477,Win32,60.91617934,183,0,2,131,5,5,2031,2163,absent_patch/patch0002031.jpg,absent_patch/patch0002163.jpg,6,273.7273
10,404477,Win32,60.91617934,184,1,2,131,5,5,2151,1,absent_patch/patch0002151.jpg,present_patch/cong_131_3_a.jpg,6,277.7565
10,404477,Win32,60.91617934,185,0,2,131,5,5,2223,2271,absent_patch/patch0002223.jpg,absent_patch/patch0002271.jpg,6,281.7129
10,404477,Win32,60.91617934,186,0,2,131,5,5,2175,1947,absent_patch/patch0002175.jpg,absent_patch/patch0001947.jpg,3,286.309
10,404477,Win32,60.91617934,187,0,2,131,5,5,2151,2223,absent_patch/patch0002151.jpg,absent_patch/patch0002223.jpg,4,290.6419
10,404477,Win32,60.91617934,188,0,2,131,5,5,2043,1947,absent_patch/patch0002043.jpg,absent_patch/patch0001947.jpg,4,295.1317
10,404477,Win32,60.91617934,189,0,2,131,5,5,2031,2043,absent_patch/patch0002031.jpg,absent_patch/patch0002043.jpg,5,299.3323
10,404477,Win32,60.91617934,190,0,2,131,5,5,2247,2151,absent_patch/patch0002247.jpg,absent_patch/patch0002151.jpg,4,303.7722
10,404477,Win32,60.91617934,191,0,2,131,5,5,2043,2211,absent_patch/patch0002043.jpg,absent_patch/patch0002211.jpg,3,307.5898
10,404477,Win32,60.91617934,192,0,2,131,5,5,2271,2031,absent_patch/patch0002271.jpg,absent_patch/patch0002031.jpg,5,311.2303
10,404477,Win32,60.91617934,193,0,2,131,5,5,1947,2079,absent_patch/patch0001947.jpg,absent_patch/patch0002079.jpg,5,316.2635
10,404477,Win32,60.91617934,194,0,2,131,5,5,2043,2367,absent_patch/patch0002043.jpg,absent_patch/patch0002367.jpg,6,320.1123
10,404477,Win32,60.91617934,195,0,2,131,5,5,2283,2151,absent_patch/patch0002283.jpg,absent_patch/patch0002151.jpg,3,325.5251
10,404477,Win32,60.91617934,196,0,2,131,5,5,2211,2031,absent_patch/patch0002211.jpg,absent_patch/patch0002031.jpg,7,329.9266
10,404477,Win32,60.91617934,197,0,2,131,5,5,2223,1995,absent_patch/patch0002223.jpg,absent_patch/patch0001995.jpg,5,334.1642
10,404477,Win32,60.91617934,198,1,2,131,5,5,1,2079,present_patch/cong_131_3_a.jpg,absent_patch/patch0002079.jpg,7,337.6516
10,404477,Win32,60.91617934,199,0,2,131,5,5,1995,1995,absent_patch/patch0001995.jpg,absent_patch/patch0001995.jpg,0,341.9462
10,404477,Win32,60.91617934,200,0,2,131,5,5,2211,2079,absent_patch/patch0002211.jpg,absent_patch/patch0002079.jpg,3,346.446
10,404477,Win32,60.91617934,201,0,2,131,5,5,2163,2247,absent_patch/patch0002163.jpg,absent_patch/patch0002247.jpg,6,350.7032
10,404477,Win32,60.91617934,202,0,2,131,5,5,2223,2211,absent_patch/patch0002223.jpg,absent_patch/patch0002211.jpg,4,356.5142
10,404477,Win32,60.91617934,203,0,2,131,5,5,2163,2175,absent_patch/patch0002163.jpg,absent_patch/patch0002175.jpg,7,361.2136
10,404477,Win32,60.91617934,204,0,2,131,5,5,2079,2223,absent_patch/patch0002079.jpg,absent_patch/patch0002223.jpg,3,366.8075
10,404477,Win32,60.91617934,205,0,2,131,5,5,2223,2223,absent_patch/patch0002223.jpg,absent_patch/patch0002223.jpg,0,371.6966
10,404477,Win32,60.91617934,206,0,2,131,5,5,2367,2175,absent_patch/patch0002367.jpg,absent_patch/patch0002175.jpg,7,375.9766
10,404477,Win32,60.91617934,207,1,2,131,5,5,1,2043,present_patch/cong_131_3_a.jpg,absent_patch/patch0002043.jpg,6,379.8635
10,404477,Win32,60.91617934,208,0,2,131,5,5,2247,2223,absent_patch/patch0002247.jpg,absent_patch/patch0002223.jpg,7,383.2885
10,404477,Win32,60.91617934,209,0,2,131,5,5,2247,2247,absent_patch/patch0002247.jpg,absent_patch/patch0002247.jpg,0,387.5025
10,404477,Win32,60.91617934,210,1,2,131,5,5,1,2175,present_patch/cong_131_3_a.jpg,absent_patch/patch0002175.jpg,7,391.3469
10,404477,Win32,60.91617934,211,0,2,131,5,5,2043,2163,absent_patch/patch0002043.jpg,absent_patch/patch0002163.jpg,5,396.5377
10,404477,Win32,60.91617934,212,0,2,131,5,5,2223,2163,absent_patch/patch0002223.jpg,absent_patch/patch0002163.jpg,6,400.7419
10,404477,Win32,60.91617934,213,0,2,131,5,5,2211,2163,absent_patch/patch0002211.jpg,absent_patch/patch0002163.jpg,5,404.2939
10,404477,Win32,60.91617934,214,0,2,131,5,5,2079,1995,absent_patch/patch0002079.jpg,absent_patch/patch0001995.jpg,3,408.3612
10,404477,Win32,60.91617934,215,0,2,131,5,5,2043,2223,absent_patch/patch0002043.jpg,absent_patch/patch0002223.jpg,6,411.9572
10,404477,Win32,60.91617934,216,0,2,131,5,5,2247,2211,absent_patch/patch0002247.jpg,absent_patch/patch0002211.jpg,7,415.7197
10,404477,Win32,60.91617934,217,0,2,131,5,5,2247,2367,absent_patch/patch0002247.jpg,absent_patch/patch0002367.jpg,7,419.4034
10,404477,Win32,60.91617934,218,0,2,131,5,5,2151,2151,absent_patch/patch0002151.jpg,absent_patch/patch0002151.jpg,0,422.8331
10,404477,Win32,60.91617934,219,0,2,131,5,5,2367,2271,absent_patch/patch0002367.jpg,absent_patch/patch0002271.jpg,5,426.6443
10,404477,Win32,60.91617934,220,0,2,131,5,5,2247,2175,absent_patch/patch0002247.jpg,absent_patch/patch0002175.jpg,7,430.9362
10,404477,Win32,60.91617934,221,0,2,131,5,5,2271,1995,absent_patch/patch0002271.jpg,absent_patch/patch0001995.jpg,3,436.0472
10,404477,Win32,60.91617934,222,0,2,131,5,5,2079,2247,absent_patch/patch0002079.jpg,absent_patch/patch0002247.jpg,6,439.8279
10,404477,Win32,60.91617934,223,0,2,131,5,5,2079,2043,absent_patch/patch0002079.jpg,absent_patch/patch0002043.jpg,3,443.955
10,404477,Win32,60.91617934,224,0,2,131,5,5,1995,2247,absent_patch/patch0001995.jpg,absent_patch/patch0002247.jpg,6,447.9506
10,404477,Win32,60.91617934,225,0,2,131,5,5,2367,2367,absent_patch/patch0002367.jpg,absent_patch/patch0002367.jpg,0,452.479
10,404477,Win32,60.91617934,226,1,2,131,5,5,2271,1,absent_patch/patch0002271.jpg,present_patch/cong_131_3_a.jpg,5,456.1119
10,404477,Win32,60.91617934,227,0,2,131,5,5,2031,2367,absent_patch/patch0002031.jpg,absent_patch/patch0002367.jpg,7,459.9216
10,404477,Win32,60.91617934,228,0,2,131,5,5,2163,2163,absent_patch/patch0002163.jpg,absent_patch/patch0002163.jpg,0,463.55
10,404477,Win32,60.91617934,229,0,2,131,5,5,2223,1947,absent_patch/patch0002223.jpg,absent_patch/patch0001947.jpg,6,467.5292
10,404477,Win32,60.91617934,230,0,2,131,5,5,2151,2211,absent_patch/patch0002151.jpg,absent_patch/patch0002211.jpg,4,471.4412
10,404477,Win32,60.91617934,231,1,2,131,5,5,1,2283,present_patch/cong_131_3_a.jpg,absent_patch/patch0002283.jpg,5,475.7057
10,404477,Win32,60.91617934,232,0,2,131,5,5,2175,2223,absent_patch/patch0002175.jpg,absent_patch/patch0002223.jpg,6,479.4435
