Pair_type,Image_num,Patch_1_loc,Patch_2_loc,Patch_1_info,Patch_2_info,Patch_1_name,Patch_2_name,mask_name,prac_loop.thisRepN,prac_loop.thisTrialN,prac_loop.thisN,prac_loop.thisIndex,prac_mask_loop_1.thisRepN,prac_mask_loop_1.thisTrialN,prac_mask_loop_1.thisN,prac_mask_loop_1.thisIndex,prac_mask_loop_2.thisRepN,prac_mask_loop_2.thisTrialN,prac_mask_loop_2.thisN,prac_mask_loop_2.thisIndex,first_pass_loop.thisRepN,first_pass_loop.thisTrialN,first_pass_loop.thisN,first_pass_loop.thisIndex,mask_loop.thisRepN,mask_loop.thisTrialN,mask_loop.thisN,mask_loop.thisIndex,mask_loop_2.thisRepN,mask_loop_2.thisTrialN,mask_loop_2.thisN,mask_loop_2.thisIndex,double_pass_loop.thisRepN,double_pass_loop.thisTrialN,double_pass_loop.thisN,double_pass_loop.thisIndex,mask_loop_3.thisRepN,mask_loop_3.thisTrialN,mask_loop_3.thisN,mask_loop_3.thisIndex,mask_loop_4.thisRepN,mask_loop_4.thisTrialN,mask_loop_4.thisN,mask_loop_4.thisIndex,instruction_1_text.started,all_patches.started,space_press_continue.started,press_space_continue.started,Esc_exit.started,space_press_continue.keys,space_press_continue.rt,patch_1_movie.started,space_press_continue_2.started,Esc_exit_2.started,space_press_continue_2.keys,space_press_continue_2.rt,patch_2_movie.started,space_press_continue_3.started,Esc_exit_3.started,space_press_continue_3.keys,space_press_continue_3.rt,instruction_text_4.started,use_all_numbers.started,response_screen_intr.started,space_press_continue_4.started,space_continue_low.started,Esc_exit_4.started,space_press_continue_4.keys,space_press_continue_4.rt,instruction_text_5.started,response_screen_after.started,space_press_continue_5.started,space_continue_low_2.started,Esc_exit_5.started,space_press_continue_5.keys,space_press_continue_5.rt,prac_begin_space.started,space_press_continue_6.started,Esc_exit_6.started,space_press_continue_6.keys,space_press_continue_6.rt,Esc_exit_13.started,practice_patch_1.started,practice_patch_1.stopped,Esc_exit_13.stopped,Esc_exit_14.started,Esc_exit_12.started,practice_patch_2.started,practice_patch_2.stopped,Esc_exit_12.stopped,mouse_2.started,text.started,most_similar_3.started,most_different_3.started,Esc_exit_7.started,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,similarity,response_time,Pass,text_55.started,text_56.started,Esc_exit_8.started,text_55.stopped,text_56.stopped,Esc_exit_8.stopped,mouse_12.started,most_similar_4.started,most_different_4.started,Esc_exit_9.started,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.clicked_name,Esc_exit_15.started,space_press_continue_7.started,mouse_1.x,mouse_1.y,mouse_1.leftButton,mouse_1.midButton,mouse_1.rightButton,mouse_1.time,mouse_1.clicked_name,space_press_continue_7.keys,space_press_continue_7.rt,Esc_exit_16.started,first_patch.started,first_patch.stopped,Esc_exit_16.stopped,Esc_exit_17.started,second_patch.started,second_patch.stopped,Esc_exit_17.stopped,mouse.started,text_23.started,most_similar.started,most_different.started,Esc_exit_10.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trialNumber,mouse_11.started,most_similar_2.started,most_different_2.started,trial_text_2.started,Esc_exit_11.started,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,mouse_3.started,text_24.started,most_similar_5.started,most_different_5.started,Esc_exit_18.started,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,space_exit.started,space_exit.keys,space_exit.rt,participant,session,date,expName,psychopyVersion,frameRate,
0,131,5,5,2526,2526,prac_patch/patch0002526.jpg,prac_patch/patch0002526.jpg,masks/mask_001.jpg,0,2,2,2,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.18131338999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,2526,2526,prac_patch/patch0002526.jpg,prac_patch/patch0002526.jpg,masks/mask_005.jpg,0,2,2,2,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.25374150800053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,2526,2526,prac_patch/patch0002526.jpg,prac_patch/patch0002526.jpg,masks/mask_002.jpg,0,2,2,2,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.30967571600195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,2526,2526,prac_patch/patch0002526.jpg,prac_patch/patch0002526.jpg,masks/mask_004.jpg,0,2,2,2,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.36369791200195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,2526,2526,prac_patch/patch0002526.jpg,prac_patch/patch0002526.jpg,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030760369954805356,44.4187114209999,44.4187114209999,44.4187114209999,44.4187114209999,-0.058888888888888886,0.3055555555555556,1,0,0,response7disk,0,30.087637414999335,1,45.40079761300149,45.40079761300149,45.40079761300149,49.41409779700189,49.41409779700189,49.41409779700189,3.953499981435016e-05,49.41409779700189,49.41409779700189,49.41409779700189,0.01,-0.01888888888888889,1,0,0,center_square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1276742830014,50.1276742830014,[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.0548230499989586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,2175,2175,absent_patch/patch0002175.jpg,absent_patch/patch0002175.jpg,masks/mask_002.jpg,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.977859621998505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.311425276999216,51.711588344998745,51.86109777499951,51.977859621998505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,2175,2175,absent_patch/patch0002175.jpg,absent_patch/patch0002175.jpg,masks/mask_004.jpg,,,,,,,,,,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0330430469985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,2175,2175,absent_patch/patch0002175.jpg,absent_patch/patch0002175.jpg,masks/mask_005.jpg,,,,,,,,,,,,,0,0,0,0,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.088595659999555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,2175,2175,absent_patch/patch0002175.jpg,absent_patch/patch0002175.jpg,masks/mask_003.jpg,,,,,,,,,,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.156499724998866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,2175,2175,absent_patch/patch0002175.jpg,absent_patch/patch0002175.jpg,masks/mask_001.jpg,,,,,,,,,,,,,0,0,0,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.21105104999879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,2175,2175,absent_patch/patch0002175.jpg,absent_patch/patch0002175.jpg,masks/mask_002.jpg,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.94501682400005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.27639210900088,52.76098342100158,52.91117723199932,52.94501682400005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,2175,2175,absent_patch/patch0002175.jpg,absent_patch/patch0002175.jpg,masks/mask_003.jpg,,,,,,,,,,,,,0,0,0,0,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.99684312099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,2175,2175,absent_patch/patch0002175.jpg,absent_patch/patch0002175.jpg,masks/mask_001.jpg,,,,,,,,,,,,,0,0,0,0,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.06780943800186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,2175,2175,absent_patch/patch0002175.jpg,absent_patch/patch0002175.jpg,masks/mask_005.jpg,,,,,,,,,,,,,0,0,0,0,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.12222460400153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,2175,2175,absent_patch/patch0002175.jpg,absent_patch/patch0002175.jpg,masks/mask_004.jpg,,,,,,,,,,,,,0,0,0,0,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.17790249400059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,2175,2175,absent_patch/patch0002175.jpg,absent_patch/patch0002175.jpg,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5519682439989992,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01519514399478794,53.24767064700063,53.24767064700063,53.24767064700063,53.24767064700063,-0.14444444444444443,0.22666666666666666,1,0,0,response7disk,1,0.02604864400200313,53.828326969000045,53.828326969000045,53.828326969000045,53.828326969000045,0.006666666666666667,0.0044444444444444444,1,0,0,center_square,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
1,131,5,5,1,1947,present_patch/cong_131_3_a.jpg,absent_patch/patch0001947.jpg,masks/mask_001.jpg,,,,,,,,,,,,,0,1,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.194610051999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.51995450400136,55.01105326900142,55.16094845900079,55.194610051999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
1,131,5,5,1,1947,present_patch/cong_131_3_a.jpg,absent_patch/patch0001947.jpg,masks/mask_003.jpg,,,,,,,,,,,,,0,1,1,2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.24774244400032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
1,131,5,5,1,1947,present_patch/cong_131_3_a.jpg,absent_patch/patch0001947.jpg,masks/mask_004.jpg,,,,,,,,,,,,,0,1,1,2,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.318987406000815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
1,131,5,5,1,1947,present_patch/cong_131_3_a.jpg,absent_patch/patch0001947.jpg,masks/mask_002.jpg,,,,,,,,,,,,,0,1,1,2,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.37507544300024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
1,131,5,5,1,1947,present_patch/cong_131_3_a.jpg,absent_patch/patch0001947.jpg,masks/mask_005.jpg,,,,,,,,,,,,,0,1,1,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.42742426800032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
1,131,5,5,1,1947,present_patch/cong_131_3_a.jpg,absent_patch/patch0001947.jpg,masks/mask_001.jpg,,,,,,,,,,,,,0,1,1,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.16327651100073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.494333615999494,55.96114265900178,56.11279568600003,56.16327651100073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
1,131,5,5,1,1947,present_patch/cong_131_3_a.jpg,absent_patch/patch0001947.jpg,masks/mask_005.jpg,,,,,,,,,,,,,0,1,1,2,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.218802084000345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
1,131,5,5,1,1947,present_patch/cong_131_3_a.jpg,absent_patch/patch0001947.jpg,masks/mask_003.jpg,,,,,,,,,,,,,0,1,1,2,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.27495700900181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
1,131,5,5,1,1947,present_patch/cong_131_3_a.jpg,absent_patch/patch0001947.jpg,masks/mask_002.jpg,,,,,,,,,,,,,0,1,1,2,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.34412688100201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
1,131,5,5,1,1947,present_patch/cong_131_3_a.jpg,absent_patch/patch0001947.jpg,masks/mask_004.jpg,,,,,,,,,,,,,0,1,1,2,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.396185558998695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
1,131,5,5,1,1947,present_patch/cong_131_3_a.jpg,absent_patch/patch0001947.jpg,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.6724359290019493,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011706619952747133,56.45219343899953,56.45219343899953,56.45219343899953,56.45219343899953,0.13777777777777778,0.31222222222222223,1,0,0,response1disk,2,0.00868248900223989,57.13353277499846,57.13353277499846,57.13353277499846,57.13353277499846,0.006666666666666667,0.014444444444444444,1,0,0,center_square,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,1947,2271,absent_patch/patch0001947.jpg,absent_patch/patch0002271.jpg,masks/mask_001.jpg,,,,,,,,,,,,,0,2,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.91146024200134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.23078057499879,58.7278816500002,58.878094650001,58.91146024200134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,1947,2271,absent_patch/patch0001947.jpg,absent_patch/patch0002271.jpg,masks/mask_005.jpg,,,,,,,,,,,,,0,2,2,1,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.96571629200116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,1947,2271,absent_patch/patch0001947.jpg,absent_patch/patch0002271.jpg,masks/mask_003.jpg,,,,,,,,,,,,,0,2,2,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.03687902599995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,1947,2271,absent_patch/patch0001947.jpg,absent_patch/patch0002271.jpg,masks/mask_004.jpg,,,,,,,,,,,,,0,2,2,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.093105897001806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,1947,2271,absent_patch/patch0001947.jpg,absent_patch/patch0002271.jpg,masks/mask_002.jpg,,,,,,,,,,,,,0,2,2,1,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1451670489987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,1947,2271,absent_patch/patch0001947.jpg,absent_patch/patch0002271.jpg,masks/mask_001.jpg,,,,,,,,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.88177510300011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.197429677999025,59.69663708100052,59.84637897599896,59.88177510300011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,1947,2271,absent_patch/patch0001947.jpg,absent_patch/patch0002271.jpg,masks/mask_003.jpg,,,,,,,,,,,,,0,2,2,1,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.93632251999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,1947,2271,absent_patch/patch0001947.jpg,absent_patch/patch0002271.jpg,masks/mask_005.jpg,,,,,,,,,,,,,0,2,2,1,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.00816145800127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,1947,2271,absent_patch/patch0001947.jpg,absent_patch/patch0002271.jpg,masks/mask_004.jpg,,,,,,,,,,,,,0,2,2,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.06113037199975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,1947,2271,absent_patch/patch0001947.jpg,absent_patch/patch0002271.jpg,masks/mask_002.jpg,,,,,,,,,,,,,0,2,2,1,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.11958446599965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
0,131,5,5,1947,2271,absent_patch/patch0001947.jpg,absent_patch/patch0002271.jpg,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.4355183379993832,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00945041799423052,60.179833999998664,60.179833999998664,60.179833999998664,60.179833999998664,0.14444444444444443,0.31777777777777777,1,0,0,response1disk,3,0.01201553399732802,60.62876103700182,60.62876103700182,60.62876103700182,60.62876103700182,-0.0022222222222222222,0.011111111111111112,1,0,0,center_square,,,,,,,,,,,,,,,391162,001,2023-02-02_02h47.51.829,Info_measure_main_exp,2022.2.4,59.73140103055804,
