Trial_number,Pair_type,Image_num,Patch_1_loc,Patch_2_loc,Patch_1_info,Patch_2_info,Patch_1_name,Patch_2_name,mask_name,first_pass_loop.thisRepN,first_pass_loop.thisTrialN,first_pass_loop.thisN,first_pass_loop.thisIndex,mask_loop.thisRepN,mask_loop.thisTrialN,mask_loop.thisN,mask_loop.thisIndex,mask_loop_2.thisRepN,mask_loop_2.thisTrialN,mask_loop_2.thisN,mask_loop_2.thisIndex,double_pass_loop.thisRepN,double_pass_loop.thisTrialN,double_pass_loop.thisN,double_pass_loop.thisIndex,mask_loop_3.thisRepN,mask_loop_3.thisTrialN,mask_loop_3.thisN,mask_loop_3.thisIndex,mask_loop_4.thisRepN,mask_loop_4.thisTrialN,mask_loop_4.thisN,mask_loop_4.thisIndex,mouse_1.x,mouse_1.y,mouse_1.leftButton,mouse_1.midButton,mouse_1.rightButton,mouse_1.time,mouse_1.clicked_name,first_patch.started,first_patch.stopped,second_patch.started,second_patch.stopped,mouse.started,text_23.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,similarity,response_time,Pass,mouse_11.started,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
5,1,131,5,5,1,2166,present_patch/cong_131_5_a.jpg,absent_patch/patch0002166.jpg,masks/mask_005.jpg,0,5,5,4,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,34.2601823,34.469125500000246,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
5,1,131,5,5,1,2166,present_patch/cong_131_5_a.jpg,absent_patch/patch0002166.jpg,masks/mask_004.jpg,0,5,5,4,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
5,1,131,5,5,1,2166,present_patch/cong_131_5_a.jpg,absent_patch/patch0002166.jpg,masks/mask_001.jpg,0,5,5,4,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
5,1,131,5,5,1,2166,present_patch/cong_131_5_a.jpg,absent_patch/patch0002166.jpg,masks/mask_003.jpg,0,5,5,4,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
5,1,131,5,5,1,2166,present_patch/cong_131_5_a.jpg,absent_patch/patch0002166.jpg,masks/mask_002.jpg,0,5,5,4,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
5,1,131,5,5,1,2166,present_patch/cong_131_5_a.jpg,absent_patch/patch0002166.jpg,masks/mask_002.jpg,0,5,5,4,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,35.260349399999996,35.464476900000136,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
5,1,131,5,5,1,2166,present_patch/cong_131_5_a.jpg,absent_patch/patch0002166.jpg,masks/mask_001.jpg,0,5,5,4,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
5,1,131,5,5,1,2166,present_patch/cong_131_5_a.jpg,absent_patch/patch0002166.jpg,masks/mask_003.jpg,0,5,5,4,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
5,1,131,5,5,1,2166,present_patch/cong_131_5_a.jpg,absent_patch/patch0002166.jpg,masks/mask_004.jpg,0,5,5,4,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
5,1,131,5,5,1,2166,present_patch/cong_131_5_a.jpg,absent_patch/patch0002166.jpg,masks/mask_005.jpg,0,5,5,4,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
5,1,131,5,5,1,2166,present_patch/cong_131_5_a.jpg,absent_patch/patch0002166.jpg,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005528200000298966,35.76739290000023,0.1537037037037037,0.02962962962962963,1,0,0,response1disk,6,3.112481900000148,1,1.7800000023271423e-05,-0.002777777777777778,0.006481481481481481,1,0,0,center_square_2,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
13,1,131,5,5,1950,1,absent_patch/patch0001950.jpg,present_patch/cong_131_5_a.jpg,masks/mask_002.jpg,0,6,6,12,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,40.02416050000011,40.233060099999875,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
13,1,131,5,5,1950,1,absent_patch/patch0001950.jpg,present_patch/cong_131_5_a.jpg,masks/mask_004.jpg,0,6,6,12,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
13,1,131,5,5,1950,1,absent_patch/patch0001950.jpg,present_patch/cong_131_5_a.jpg,masks/mask_005.jpg,0,6,6,12,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
13,1,131,5,5,1950,1,absent_patch/patch0001950.jpg,present_patch/cong_131_5_a.jpg,masks/mask_003.jpg,0,6,6,12,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
13,1,131,5,5,1950,1,absent_patch/patch0001950.jpg,present_patch/cong_131_5_a.jpg,masks/mask_001.jpg,0,6,6,12,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
13,1,131,5,5,1950,1,absent_patch/patch0001950.jpg,present_patch/cong_131_5_a.jpg,masks/mask_001.jpg,0,6,6,12,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,41.02410360000022,41.229369900000165,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
13,1,131,5,5,1950,1,absent_patch/patch0001950.jpg,present_patch/cong_131_5_a.jpg,masks/mask_003.jpg,0,6,6,12,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
13,1,131,5,5,1950,1,absent_patch/patch0001950.jpg,present_patch/cong_131_5_a.jpg,masks/mask_002.jpg,0,6,6,12,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
13,1,131,5,5,1950,1,absent_patch/patch0001950.jpg,present_patch/cong_131_5_a.jpg,masks/mask_004.jpg,0,6,6,12,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
13,1,131,5,5,1950,1,absent_patch/patch0001950.jpg,present_patch/cong_131_5_a.jpg,masks/mask_005.jpg,0,6,6,12,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
13,1,131,5,5,1950,1,absent_patch/patch0001950.jpg,present_patch/cong_131_5_a.jpg,,0,6,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005167900000287773,41.5310929000002,0.03333333333333333,-0.11574074074074074,1,0,0,response3disk,4,0.8689611999998306,1,1.8400000044493936e-05,0.000925925925925926,0.010185185185185186,1,0,0,center_square_2,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
3,0,131,5,5,1950,1974,absent_patch/patch0001950.jpg,absent_patch/patch0001974.jpg,masks/mask_001.jpg,0,7,7,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,43.44775040000013,43.656563800000185,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
3,0,131,5,5,1950,1974,absent_patch/patch0001950.jpg,absent_patch/patch0001974.jpg,masks/mask_004.jpg,0,7,7,2,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
3,0,131,5,5,1950,1974,absent_patch/patch0001950.jpg,absent_patch/patch0001974.jpg,masks/mask_005.jpg,0,7,7,2,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
3,0,131,5,5,1950,1974,absent_patch/patch0001950.jpg,absent_patch/patch0001974.jpg,masks/mask_003.jpg,0,7,7,2,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
3,0,131,5,5,1950,1974,absent_patch/patch0001950.jpg,absent_patch/patch0001974.jpg,masks/mask_002.jpg,0,7,7,2,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
3,0,131,5,5,1950,1974,absent_patch/patch0001950.jpg,absent_patch/patch0001974.jpg,masks/mask_005.jpg,0,7,7,2,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,44.44770120000021,44.65233399999988,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
3,0,131,5,5,1950,1974,absent_patch/patch0001950.jpg,absent_patch/patch0001974.jpg,masks/mask_003.jpg,0,7,7,2,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
3,0,131,5,5,1950,1974,absent_patch/patch0001950.jpg,absent_patch/patch0001974.jpg,masks/mask_001.jpg,0,7,7,2,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
3,0,131,5,5,1950,1974,absent_patch/patch0001950.jpg,absent_patch/patch0001974.jpg,masks/mask_002.jpg,0,7,7,2,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
3,0,131,5,5,1950,1974,absent_patch/patch0001950.jpg,absent_patch/patch0001974.jpg,masks/mask_004.jpg,0,7,7,2,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
3,0,131,5,5,1950,1974,absent_patch/patch0001950.jpg,absent_patch/patch0001974.jpg,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005767500000274595,44.954693000000134,-0.09259259259259259,0.05648148148148148,1,0,0,response7disk,1,1.5705613000000085,1,1.699999984339229e-05,0.003703703703703704,-0.003703703703703704,1,0,0,center_square_2,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
7,0,131,5,5,1986,2238,absent_patch/patch0001986.jpg,absent_patch/patch0002238.jpg,masks/mask_001.jpg,0,8,8,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,47.517361900000196,47.72591330000023,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
7,0,131,5,5,1986,2238,absent_patch/patch0001986.jpg,absent_patch/patch0002238.jpg,masks/mask_002.jpg,0,8,8,6,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
7,0,131,5,5,1986,2238,absent_patch/patch0001986.jpg,absent_patch/patch0002238.jpg,masks/mask_003.jpg,0,8,8,6,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
7,0,131,5,5,1986,2238,absent_patch/patch0001986.jpg,absent_patch/patch0002238.jpg,masks/mask_004.jpg,0,8,8,6,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
7,0,131,5,5,1986,2238,absent_patch/patch0001986.jpg,absent_patch/patch0002238.jpg,masks/mask_005.jpg,0,8,8,6,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
7,0,131,5,5,1986,2238,absent_patch/patch0001986.jpg,absent_patch/patch0002238.jpg,masks/mask_005.jpg,0,8,8,6,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,48.51735180000014,48.72106780000013,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
7,0,131,5,5,1986,2238,absent_patch/patch0001986.jpg,absent_patch/patch0002238.jpg,masks/mask_002.jpg,0,8,8,6,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
7,0,131,5,5,1986,2238,absent_patch/patch0001986.jpg,absent_patch/patch0002238.jpg,masks/mask_004.jpg,0,8,8,6,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
7,0,131,5,5,1986,2238,absent_patch/patch0001986.jpg,absent_patch/patch0002238.jpg,masks/mask_003.jpg,0,8,8,6,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
7,0,131,5,5,1986,2238,absent_patch/patch0001986.jpg,absent_patch/patch0002238.jpg,masks/mask_001.jpg,0,8,8,6,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
7,0,131,5,5,1986,2238,absent_patch/patch0001986.jpg,absent_patch/patch0002238.jpg,,0,8,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005830900000091788,49.02432660000022,0.1287037037037037,0.05185185185185185,1,0,0,response1disk,6,1.5567424999999275,1,1.9499999780236976e-05,-0.004629629629629629,-0.011111111111111112,1,0,0,center_square_2,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
9,0,131,5,5,1986,1950,absent_patch/patch0001986.jpg,absent_patch/patch0001950.jpg,masks/mask_003.jpg,0,9,9,8,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,51.57303120000006,51.78161039999986,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
9,0,131,5,5,1986,1950,absent_patch/patch0001986.jpg,absent_patch/patch0001950.jpg,masks/mask_002.jpg,0,9,9,8,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
9,0,131,5,5,1986,1950,absent_patch/patch0001986.jpg,absent_patch/patch0001950.jpg,masks/mask_005.jpg,0,9,9,8,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
9,0,131,5,5,1986,1950,absent_patch/patch0001986.jpg,absent_patch/patch0001950.jpg,masks/mask_001.jpg,0,9,9,8,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
9,0,131,5,5,1986,1950,absent_patch/patch0001986.jpg,absent_patch/patch0001950.jpg,masks/mask_004.jpg,0,9,9,8,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
9,0,131,5,5,1986,1950,absent_patch/patch0001986.jpg,absent_patch/patch0001950.jpg,masks/mask_001.jpg,0,9,9,8,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,52.57296429999997,52.78092000000015,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
9,0,131,5,5,1986,1950,absent_patch/patch0001986.jpg,absent_patch/patch0001950.jpg,masks/mask_003.jpg,0,9,9,8,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
9,0,131,5,5,1986,1950,absent_patch/patch0001986.jpg,absent_patch/patch0001950.jpg,masks/mask_005.jpg,0,9,9,8,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
9,0,131,5,5,1986,1950,absent_patch/patch0001986.jpg,absent_patch/patch0001950.jpg,masks/mask_004.jpg,0,9,9,8,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
9,0,131,5,5,1986,1950,absent_patch/patch0001986.jpg,absent_patch/patch0001950.jpg,masks/mask_002.jpg,0,9,9,8,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
9,0,131,5,5,1986,1950,absent_patch/patch0001986.jpg,absent_patch/patch0001950.jpg,,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005923600000642182,53.079963500000304,0.04537037037037037,-0.13240740740740742,1,0,0,response3disk,4,1.2161058000001503,1,1.7999999727180693e-05,-0.003703703703703704,-0.003703703703703704,1,0,0,center_square_2,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
14,1,131,5,5,1974,1,absent_patch/patch0001974.jpg,present_patch/cong_131_5_a.jpg,masks/mask_004.jpg,0,10,10,13,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,55.60775139999987,55.81139489999987,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
14,1,131,5,5,1974,1,absent_patch/patch0001974.jpg,present_patch/cong_131_5_a.jpg,masks/mask_001.jpg,0,10,10,13,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
14,1,131,5,5,1974,1,absent_patch/patch0001974.jpg,present_patch/cong_131_5_a.jpg,masks/mask_002.jpg,0,10,10,13,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
14,1,131,5,5,1974,1,absent_patch/patch0001974.jpg,present_patch/cong_131_5_a.jpg,masks/mask_003.jpg,0,10,10,13,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
14,1,131,5,5,1974,1,absent_patch/patch0001974.jpg,present_patch/cong_131_5_a.jpg,masks/mask_005.jpg,0,10,10,13,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
14,1,131,5,5,1974,1,absent_patch/patch0001974.jpg,present_patch/cong_131_5_a.jpg,masks/mask_004.jpg,0,10,10,13,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,56.60787410000012,56.812515800000256,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
14,1,131,5,5,1974,1,absent_patch/patch0001974.jpg,present_patch/cong_131_5_a.jpg,masks/mask_001.jpg,0,10,10,13,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
14,1,131,5,5,1974,1,absent_patch/patch0001974.jpg,present_patch/cong_131_5_a.jpg,masks/mask_003.jpg,0,10,10,13,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
14,1,131,5,5,1974,1,absent_patch/patch0001974.jpg,present_patch/cong_131_5_a.jpg,masks/mask_005.jpg,0,10,10,13,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
14,1,131,5,5,1974,1,absent_patch/patch0001974.jpg,present_patch/cong_131_5_a.jpg,masks/mask_002.jpg,0,10,10,13,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
14,1,131,5,5,1974,1,absent_patch/patch0001974.jpg,present_patch/cong_131_5_a.jpg,,0,10,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005763200000274082,57.11438159999989,0.1675925925925926,0.06296296296296296,1,0,0,response1disk,6,2.58386019999989,1,1.8900000213761814e-05,-0.001851851851851852,0.000925925925925926,1,0,0,center_square_2,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
12,1,131,5,5,1,2238,present_patch/cong_131_5_a.jpg,absent_patch/patch0002238.jpg,masks/mask_001.jpg,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,60.82298680000031,61.03150030000006,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
12,1,131,5,5,1,2238,present_patch/cong_131_5_a.jpg,absent_patch/patch0002238.jpg,masks/mask_004.jpg,0,11,11,11,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
12,1,131,5,5,1,2238,present_patch/cong_131_5_a.jpg,absent_patch/patch0002238.jpg,masks/mask_005.jpg,0,11,11,11,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
12,1,131,5,5,1,2238,present_patch/cong_131_5_a.jpg,absent_patch/patch0002238.jpg,masks/mask_003.jpg,0,11,11,11,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
12,1,131,5,5,1,2238,present_patch/cong_131_5_a.jpg,absent_patch/patch0002238.jpg,masks/mask_002.jpg,0,11,11,11,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
12,1,131,5,5,1,2238,present_patch/cong_131_5_a.jpg,absent_patch/patch0002238.jpg,masks/mask_001.jpg,0,11,11,11,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,61.822891600000276,62.02776300000005,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
12,1,131,5,5,1,2238,present_patch/cong_131_5_a.jpg,absent_patch/patch0002238.jpg,masks/mask_003.jpg,0,11,11,11,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
12,1,131,5,5,1,2238,present_patch/cong_131_5_a.jpg,absent_patch/patch0002238.jpg,masks/mask_005.jpg,0,11,11,11,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
12,1,131,5,5,1,2238,present_patch/cong_131_5_a.jpg,absent_patch/patch0002238.jpg,masks/mask_002.jpg,0,11,11,11,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667511,001,2022-11-03_11h39.14.505,Info_measure_main_exp,2022.2.2,145.28126452827547,
