Trial_number,Pair_type,Image_num,Patch_1_loc,Patch_2_loc,Patch_1_info,Patch_2_info,Patch_1_name,Patch_2_name,mask_name,prac_loop.thisRepN,prac_loop.thisTrialN,prac_loop.thisN,prac_loop.thisIndex,prac_mask_loop_1.thisRepN,prac_mask_loop_1.thisTrialN,prac_mask_loop_1.thisN,prac_mask_loop_1.thisIndex,prac_mask_loop_2.thisRepN,prac_mask_loop_2.thisTrialN,prac_mask_loop_2.thisN,prac_mask_loop_2.thisIndex,first_pass_loop.thisRepN,first_pass_loop.thisTrialN,first_pass_loop.thisN,first_pass_loop.thisIndex,mask_loop.thisRepN,mask_loop.thisTrialN,mask_loop.thisN,mask_loop.thisIndex,mask_loop_2.thisRepN,mask_loop_2.thisTrialN,mask_loop_2.thisN,mask_loop_2.thisIndex,double_pass_loop.thisRepN,double_pass_loop.thisTrialN,double_pass_loop.thisN,double_pass_loop.thisIndex,mask_loop_3.thisRepN,mask_loop_3.thisTrialN,mask_loop_3.thisN,mask_loop_3.thisIndex,mask_loop_4.thisRepN,mask_loop_4.thisTrialN,mask_loop_4.thisN,mask_loop_4.thisIndex,instruction_1_text.started,all_patches.started,space_press_continue.started,press_space_continue.started,space_press_continue.keys,space_press_continue.rt,patch_1_movie.started,space_press_continue_2.started,space_press_continue_2.keys,space_press_continue_2.rt,patch_2_movie.started,space_press_continue_3.started,space_press_continue_3.keys,space_press_continue_3.rt,instruction_text_4.started,response_screen_intr.started,space_press_continue_4.started,space_continue_low.started,space_press_continue_4.keys,space_press_continue_4.rt,instruction_text_5.started,response_screen_after.started,space_press_continue_5.started,space_continue_low_2.started,space_press_continue_5.keys,space_press_continue_5.rt,prac_begin_space.started,space_press_continue_6.started,space_press_continue_6.keys,space_press_continue_6.rt,practice_patch_1.started,practice_patch_1.stopped,practice_patch_2.started,practice_patch_2.stopped,mouse.started,text_23.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,similarity,response_time,Pass,text_55.started,text_56.started,text_55.stopped,text_56.stopped,mouse_11.started,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,space_press_continue_7.started,mouse_1.x,mouse_1.y,mouse_1.leftButton,mouse_1.midButton,mouse_1.rightButton,mouse_1.time,mouse_1.clicked_name,space_press_continue_7.keys,space_press_continue_7.rt,first_patch.started,first_patch.stopped,second_patch.started,second_patch.stopped,trial_num_text.started,space_press_continue_8.started,space_press_continue_8.keys,space_press_continue_8.rt,space_exit.started,space_exit.keys,space_exit.rt,participant,session,date,expName,psychopyVersion,frameRate,
2,0,131,5,5,2166,1986,absent_patch/patch0002166.jpg,absent_patch/patch0001986.jpg,masks/mask_004.jpg,,,,,,,,,,,,,0,0,0,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
2,0,131,5,5,2166,1986,absent_patch/patch0002166.jpg,absent_patch/patch0001986.jpg,masks/mask_005.jpg,,,,,,,,,,,,,0,0,0,1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
2,0,131,5,5,2166,1986,absent_patch/patch0002166.jpg,absent_patch/patch0001986.jpg,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0056570000015199184,47.84626879997086,0.13518518518518519,-0.08796296296296297,1,0,0,response3disk,5,7.591395199997351,1,,,,,1.71000137925148e-05,-0.006481481481481481,0.006481481481481481,1,0,0,center_square_2,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
1,1,131,5,5,1986,1,absent_patch/patch0001986.jpg,present_patch/cong_131_5_a.jpg,masks/mask_005.jpg,,,,,,,,,,,,,0,1,1,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.86089619999984,57.0158135999809,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
1,1,131,5,5,1986,1,absent_patch/patch0001986.jpg,present_patch/cong_131_5_a.jpg,masks/mask_002.jpg,,,,,,,,,,,,,0,1,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
1,1,131,5,5,1986,1,absent_patch/patch0001986.jpg,present_patch/cong_131_5_a.jpg,masks/mask_004.jpg,,,,,,,,,,,,,0,1,1,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
1,1,131,5,5,1986,1,absent_patch/patch0001986.jpg,present_patch/cong_131_5_a.jpg,masks/mask_003.jpg,,,,,,,,,,,,,0,1,1,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
1,1,131,5,5,1986,1,absent_patch/patch0001986.jpg,present_patch/cong_131_5_a.jpg,masks/mask_001.jpg,,,,,,,,,,,,,0,1,1,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
1,1,131,5,5,1986,1,absent_patch/patch0001986.jpg,present_patch/cong_131_5_a.jpg,masks/mask_004.jpg,,,,,,,,,,,,,0,1,1,0,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.81269399996381,57.96769610000774,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
1,1,131,5,5,1986,1,absent_patch/patch0001986.jpg,present_patch/cong_131_5_a.jpg,masks/mask_002.jpg,,,,,,,,,,,,,0,1,1,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
1,1,131,5,5,1986,1,absent_patch/patch0001986.jpg,present_patch/cong_131_5_a.jpg,masks/mask_003.jpg,,,,,,,,,,,,,0,1,1,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
1,1,131,5,5,1986,1,absent_patch/patch0001986.jpg,present_patch/cong_131_5_a.jpg,masks/mask_005.jpg,,,,,,,,,,,,,0,1,1,0,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
1,1,131,5,5,1986,1,absent_patch/patch0001986.jpg,present_patch/cong_131_5_a.jpg,masks/mask_001.jpg,,,,,,,,,,,,,0,1,1,0,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
1,1,131,5,5,1986,1,absent_patch/patch0001986.jpg,present_patch/cong_131_5_a.jpg,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0058037000126205385,58.270559899974614,0.1527777777777778,0.07777777777777778,1,0,0,response1disk,6,1.8963640000438318,1,,,,,1.7900019884109497e-05,0.003703703703703704,0.009259259259259259,1,0,0,center_square_2,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
10,0,131,5,5,1974,2166,absent_patch/patch0001974.jpg,absent_patch/patch0002166.jpg,masks/mask_004.jpg,,,,,,,,,,,,,0,2,2,9,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.15237279998837,61.312510299962014,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
10,0,131,5,5,1974,2166,absent_patch/patch0001974.jpg,absent_patch/patch0002166.jpg,masks/mask_001.jpg,,,,,,,,,,,,,0,2,2,9,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
10,0,131,5,5,1974,2166,absent_patch/patch0001974.jpg,absent_patch/patch0002166.jpg,masks/mask_002.jpg,,,,,,,,,,,,,0,2,2,9,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
10,0,131,5,5,1974,2166,absent_patch/patch0001974.jpg,absent_patch/patch0002166.jpg,masks/mask_005.jpg,,,,,,,,,,,,,0,2,2,9,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
10,0,131,5,5,1974,2166,absent_patch/patch0001974.jpg,absent_patch/patch0002166.jpg,masks/mask_003.jpg,,,,,,,,,,,,,0,2,2,9,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
10,0,131,5,5,1974,2166,absent_patch/patch0001974.jpg,absent_patch/patch0002166.jpg,masks/mask_003.jpg,,,,,,,,,,,,,0,2,2,9,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.10401579999598,62.25921990000643,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
10,0,131,5,5,1974,2166,absent_patch/patch0001974.jpg,absent_patch/patch0002166.jpg,masks/mask_002.jpg,,,,,,,,,,,,,0,2,2,9,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
10,0,131,5,5,1974,2166,absent_patch/patch0001974.jpg,absent_patch/patch0002166.jpg,masks/mask_004.jpg,,,,,,,,,,,,,0,2,2,9,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
10,0,131,5,5,1974,2166,absent_patch/patch0001974.jpg,absent_patch/patch0002166.jpg,masks/mask_005.jpg,,,,,,,,,,,,,0,2,2,9,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
10,0,131,5,5,1974,2166,absent_patch/patch0001974.jpg,absent_patch/patch0002166.jpg,masks/mask_001.jpg,,,,,,,,,,,,,0,2,2,9,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
10,0,131,5,5,1974,2166,absent_patch/patch0001974.jpg,absent_patch/patch0002166.jpg,,,,,,,,,,,,,,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006284400005824864,62.56162399996538,0.049074074074074076,0.13055555555555556,1,0,0,response1disk,7,1.028343699988909,1,,,,,1.7300015315413475e-05,0.008333333333333333,0.0,1,0,0,center_square_2,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
13,1,131,5,5,1950,1,absent_patch/patch0001950.jpg,present_patch/cong_131_5_a.jpg,masks/mask_002.jpg,,,,,,,,,,,,,0,3,3,12,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.63181779999286,64.79168749996461,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
13,1,131,5,5,1950,1,absent_patch/patch0001950.jpg,present_patch/cong_131_5_a.jpg,masks/mask_001.jpg,,,,,,,,,,,,,0,3,3,12,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
13,1,131,5,5,1950,1,absent_patch/patch0001950.jpg,present_patch/cong_131_5_a.jpg,masks/mask_005.jpg,,,,,,,,,,,,,0,3,3,12,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
13,1,131,5,5,1950,1,absent_patch/patch0001950.jpg,present_patch/cong_131_5_a.jpg,masks/mask_003.jpg,,,,,,,,,,,,,0,3,3,12,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
13,1,131,5,5,1950,1,absent_patch/patch0001950.jpg,present_patch/cong_131_5_a.jpg,masks/mask_004.jpg,,,,,,,,,,,,,0,3,3,12,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
13,1,131,5,5,1950,1,absent_patch/patch0001950.jpg,present_patch/cong_131_5_a.jpg,masks/mask_003.jpg,,,,,,,,,,,,,0,3,3,12,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.58325769996736,65.73854369996116,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
13,1,131,5,5,1950,1,absent_patch/patch0001950.jpg,present_patch/cong_131_5_a.jpg,masks/mask_004.jpg,,,,,,,,,,,,,0,3,3,12,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
13,1,131,5,5,1950,1,absent_patch/patch0001950.jpg,present_patch/cong_131_5_a.jpg,masks/mask_001.jpg,,,,,,,,,,,,,0,3,3,12,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
13,1,131,5,5,1950,1,absent_patch/patch0001950.jpg,present_patch/cong_131_5_a.jpg,masks/mask_002.jpg,,,,,,,,,,,,,0,3,3,12,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
13,1,131,5,5,1950,1,absent_patch/patch0001950.jpg,present_patch/cong_131_5_a.jpg,masks/mask_005.jpg,,,,,,,,,,,,,0,3,3,12,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
13,1,131,5,5,1950,1,absent_patch/patch0001950.jpg,present_patch/cong_131_5_a.jpg,,,,,,,,,,,,,,0,3,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005709399993065745,66.04093570000259,0.040740740740740744,0.14074074074074075,1,0,0,response1disk,7,0.5982403999660164,1,,,,,1.8599967006593943e-05,-0.002777777777777778,0.002777777777777778,1,0,0,center_square_2,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
9,0,131,5,5,1986,1950,absent_patch/patch0001986.jpg,absent_patch/patch0001950.jpg,masks/mask_004.jpg,,,,,,,,,,,,,0,4,4,8,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.82595289999153,67.98619379999582,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
9,0,131,5,5,1986,1950,absent_patch/patch0001986.jpg,absent_patch/patch0001950.jpg,masks/mask_001.jpg,,,,,,,,,,,,,0,4,4,8,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
9,0,131,5,5,1986,1950,absent_patch/patch0001986.jpg,absent_patch/patch0001950.jpg,masks/mask_002.jpg,,,,,,,,,,,,,0,4,4,8,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
9,0,131,5,5,1986,1950,absent_patch/patch0001986.jpg,absent_patch/patch0001950.jpg,masks/mask_005.jpg,,,,,,,,,,,,,0,4,4,8,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
9,0,131,5,5,1986,1950,absent_patch/patch0001986.jpg,absent_patch/patch0001950.jpg,masks/mask_003.jpg,,,,,,,,,,,,,0,4,4,8,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
9,0,131,5,5,1986,1950,absent_patch/patch0001986.jpg,absent_patch/patch0001950.jpg,masks/mask_004.jpg,,,,,,,,,,,,,0,4,4,8,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.77751990000252,68.93318379996344,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
9,0,131,5,5,1986,1950,absent_patch/patch0001986.jpg,absent_patch/patch0001950.jpg,masks/mask_002.jpg,,,,,,,,,,,,,0,4,4,8,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
9,0,131,5,5,1986,1950,absent_patch/patch0001986.jpg,absent_patch/patch0001950.jpg,masks/mask_003.jpg,,,,,,,,,,,,,0,4,4,8,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
9,0,131,5,5,1986,1950,absent_patch/patch0001986.jpg,absent_patch/patch0001950.jpg,masks/mask_001.jpg,,,,,,,,,,,,,0,4,4,8,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
9,0,131,5,5,1986,1950,absent_patch/patch0001986.jpg,absent_patch/patch0001950.jpg,masks/mask_005.jpg,,,,,,,,,,,,,0,4,4,8,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
9,0,131,5,5,1986,1950,absent_patch/patch0001986.jpg,absent_patch/patch0001950.jpg,,,,,,,,,,,,,,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00594580004690215,69.2353979999898,0.1388888888888889,0.08055555555555556,1,0,0,response1disk,6,2.8971121999784373,1,,,,,1.71000137925148e-05,0.000925925925925926,-0.001851851851851852,1,0,0,center_square_2,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
15,0,131,5,5,1950,2166,absent_patch/patch0001950.jpg,absent_patch/patch0002166.jpg,masks/mask_003.jpg,,,,,,,,,,,,,0,5,5,14,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.40960529999575,73.56947749998653,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
15,0,131,5,5,1950,2166,absent_patch/patch0001950.jpg,absent_patch/patch0002166.jpg,masks/mask_005.jpg,,,,,,,,,,,,,0,5,5,14,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
15,0,131,5,5,1950,2166,absent_patch/patch0001950.jpg,absent_patch/patch0002166.jpg,masks/mask_002.jpg,,,,,,,,,,,,,0,5,5,14,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
15,0,131,5,5,1950,2166,absent_patch/patch0001950.jpg,absent_patch/patch0002166.jpg,masks/mask_001.jpg,,,,,,,,,,,,,0,5,5,14,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
15,0,131,5,5,1950,2166,absent_patch/patch0001950.jpg,absent_patch/patch0002166.jpg,masks/mask_004.jpg,,,,,,,,,,,,,0,5,5,14,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
15,0,131,5,5,1950,2166,absent_patch/patch0001950.jpg,absent_patch/patch0002166.jpg,masks/mask_002.jpg,,,,,,,,,,,,,0,5,5,14,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.36108349997085,74.51658529997803,,,,,,,,818564,001,2022-11-07_11h02.19.484,Info_measure_main_exp,2022.2.2,144.66336824602325,
